date,wrp,positive tests,test positivity rate,hospital admissions,Cook County beds in use
2021-12-25,Calumet,2705.6,0.1251,61.6,1915
2021-12-26,Calumet,2823.08,0.133,65.69,1999
2021-12-27,Calumet,2961.06,0.1333,69.78,2106
2021-12-28,Calumet,3075.42,0.1506,74.41,2224
2021-12-29,Calumet,3067.03,0.1593,77.14,2354
2021-12-30,Calumet,3321.09,0.1681,79.04,2500
2021-12-31,Calumet,3243.71,0.1738,77.14,2645
2022-01-01,Calumet,3307.11,0.1832,85.86,2796
2022-01-02,Calumet,3393.66,0.1811,87.22,2940
2022-01-03,Calumet,3298.87,0.1892,89.4,3070
2022-01-04,Calumet,3255.67,0.1898,89.95,3194
2022-01-05,Calumet,3369.57,0.1818,94.58,3305
2022-01-06,Calumet,3197.56,0.1763,91.85,3398
2022-01-07,Calumet,3127.95,0.1731,89.67,3491
2022-01-08,Calumet,2961.84,0.1703,88.58,3580
2022-01-09,Calumet,2695.97,0.1702,88.86,3630
2022-01-10,Calumet,2470.19,0.1615,87.77,3675
2022-01-11,Calumet,2337.02,0.1511,87.77,3702
2022-01-12,Calumet,2221.57,0.1441,86.68,3724
2022-01-13,Calumet,2139.22,0.1375,83.4,3728
2022-01-14,Calumet,2018.01,0.1227,78.77,3707
2022-01-15,Calumet,1838.23,0.1156,74.96,3648
2022-01-16,Calumet,1638.25,0.11,72.23,3614
2022-01-17,Calumet,1752.77,0.1041,67.6,3553
2022-01-18,Calumet,1862.32,0.1016,63.51,3479
2022-01-19,Calumet,1733.34,0.0985,60.51,3370
2022-01-20,Calumet,1612.61,0.0866,54.51,3261
2022-01-21,Calumet,1517.82,0.0905,50.42,3157
2022-01-22,Calumet,1441.37,0.0928,47.7,3058
2022-01-23,Calumet,1363.83,0.0872,44.43,2937
2022-01-24,Calumet,1035.35,0.0856,42.25,2810
2022-01-25,Calumet,695.2,0.0826,38.16,2686
2022-01-26,Calumet,624.66,0.0797,36.25,2573
2022-01-27,Calumet,604.3,0.077,32.71,2450
2022-01-28,Calumet,583.79,0.0613,29.98,2324
2022-01-29,Calumet,544.94,0.045,27.8,2196
2022-01-30,Calumet,497.71,0.0416,26.98,2080
2022-01-31,Calumet,460.72,0.0412,25.08,1981
2022-02-01,Calumet,432.29,0.0401,25.08,1884
2022-02-02,Calumet,411.15,0.0373,24.26,1776
2022-02-03,Calumet,418.92,0.0369,21.81,1684
2022-02-04,Calumet,402.14,0.0349,19.9,1591
2022-02-05,Calumet,366.09,0.0305,19.35,1509
2022-02-06,Calumet,345.43,0.0301,18.81,1434
2022-02-07,Calumet,314.35,0.0323,18.26,1349
2022-02-08,Calumet,295.24,0.0321,17.99,1269
2022-02-09,Calumet,291.82,0.0296,17.72,1196
2022-02-10,Calumet,271.77,0.0263,16.35,1141
2022-02-11,Calumet,245.2,0.0211,13.9,1081
2022-02-12,Calumet,238.67,0.0219,13.9,1030
2022-02-13,Calumet,216.3,0.0222,12.81,975
2022-02-14,Calumet,199.21,0.02,12.27,929
2022-02-15,Calumet,194.7,0.017,11.99,876
2022-02-16,Calumet,179.94,0.0169,11.72,832
2022-02-17,Calumet,154.61,0.0152,11.18,787
2022-02-18,Calumet,147.15,0.0166,10.63,757
2022-02-19,Calumet,146.69,0.0154,10.36,717
2022-02-20,Calumet,149.64,0.0135,10.63,680
2022-02-21,Calumet,142.49,0.012,9.27,649
2022-02-22,Calumet,171.08,0.0124,9.27,626
2022-02-23,Calumet,165.33,0.0126,8.18,602
2022-02-24,Calumet,163.78,0.013,7.63,578
2022-02-25,Calumet,174.5,0.0124,6.54,552
2022-02-26,Calumet,163.16,0.0133,7.09,533
2022-02-27,Calumet,156.94,0.0135,7.09,514
2022-02-28,Calumet,155.39,0.0133,7.09,492
2022-03-01,Calumet,126.02,0.0138,6.81,474
2022-03-02,Calumet,127.11,0.0121,7.09,449
2022-03-03,Calumet,125.55,0.0119,5.72,424
2022-03-04,Calumet,122.45,0.0118,5.72,400
2022-03-05,Calumet,135.19,0.0103,5.72,383
2022-03-06,Calumet,145.75,0.0103,5.45,367
2022-03-07,Calumet,166.58,0.0103,5.45,358
2022-03-08,Calumet,169.37,0.01,5.72,343
2022-03-09,Calumet,165.64,0.0116,5.45,339
2022-03-10,Calumet,163.31,0.0122,5.45,337
2022-03-11,Calumet,165.95,0.0138,5.45,338
2022-03-12,Calumet,154.92,0.0136,5.72,338
2022-03-13,Calumet,145.75,0.0134,6.0,335
2022-03-14,Calumet,129.59,0.0131,5.72,327
2022-03-15,Calumet,135.96,0.0136,5.45,326
2022-03-16,Calumet,137.05,0.0123,5.72,317
2022-03-17,Calumet,137.36,0.0127,5.45,309
2022-03-18,Calumet,133.01,0.0109,5.18,300
2022-03-19,Calumet,133.79,0.0119,5.18,289
2022-03-20,Calumet,140.63,0.0121,5.18,284
2022-03-21,Calumet,135.81,0.0121,5.18,283
2022-03-22,Calumet,125.71,0.012,4.91,273
2022-03-23,Calumet,126.49,0.0121,5.18,267
2022-03-24,Calumet,126.33,0.0122,5.18,264
2022-03-25,Calumet,128.35,0.0131,4.91,259
2022-03-26,Calumet,126.95,0.0125,5.18,258
2022-03-27,Calumet,118.09,0.0125,4.91,254
2022-03-28,Calumet,115.76,0.0126,4.63,249
2022-03-29,Calumet,115.92,0.0129,4.91,249
2022-03-30,Calumet,118.56,0.0128,5.45,250
2022-03-31,Calumet,120.89,0.0121,4.91,250
2020-08-01,Egan,35.43,0.0341,1.94,373
2020-08-02,Egan,36.65,0.0333,2.02,369
2020-08-03,Egan,40.15,0.037,2.09,371
2020-08-04,Egan,41.67,0.0361,2.16,369
2020-08-05,Egan,44.26,0.0338,2.09,366
2020-08-06,Egan,43.49,0.0338,2.09,369
2020-08-07,Egan,44.86,0.0366,2.16,372
2020-08-08,Egan,43.49,0.0349,2.09,363
2020-08-09,Egan,41.21,0.034,2.23,357
2020-08-10,Egan,36.96,0.0315,2.16,355
2020-08-11,Egan,34.52,0.0325,2.02,355
2020-08-12,Egan,32.7,0.0324,2.02,355
2020-08-13,Egan,34.52,0.0301,2.09,353
2020-08-14,Egan,38.17,0.029,2.02,356
2020-08-15,Egan,41.37,0.0269,2.09,371
2020-08-16,Egan,43.65,0.0276,2.02,378
2020-08-17,Egan,44.1,0.0289,2.02,375
2020-08-18,Egan,50.03,0.0318,2.09,371
2020-08-19,Egan,51.4,0.0334,2.09,372
2020-08-20,Egan,51.4,0.0351,2.16,371
2020-08-21,Egan,46.84,0.034,2.23,369
2020-08-22,Egan,49.88,0.0381,2.09,363
2020-08-23,Egan,49.27,0.0378,2.16,363
2020-08-24,Egan,46.69,0.0388,2.23,365
2020-08-25,Egan,41.67,0.0366,2.23,371
2020-08-26,Egan,44.56,0.0383,2.3,371
2020-08-27,Egan,43.65,0.0416,2.3,368
2020-08-28,Egan,42.73,0.0408,2.3,368
2020-08-29,Egan,39.54,0.0391,2.38,368
2020-08-30,Egan,36.19,0.0404,2.16,363
2020-08-31,Egan,48.06,0.0417,2.16,361
2020-09-01,Egan,56.73,0.0422,2.09,356
2020-09-02,Egan,52.16,0.0423,2.02,351
2020-09-03,Egan,53.23,0.0381,1.87,351
2020-09-04,Egan,54.29,0.0392,1.87,347
2020-09-05,Egan,49.12,0.0424,1.87,344
2020-09-06,Egan,52.47,0.0426,1.73,342
2020-09-07,Egan,44.26,0.0428,1.8,341
2020-09-08,Egan,38.32,0.0425,1.87,343
2020-09-09,Egan,38.63,0.0382,1.8,345
2020-09-10,Egan,36.96,0.0394,1.73,349
2020-09-11,Egan,38.93,0.0404,1.8,351
2020-09-12,Egan,43.49,0.0383,1.8,349
2020-09-13,Egan,42.43,0.0377,1.8,344
2020-09-14,Egan,40.3,0.0356,1.87,346
2020-09-15,Egan,47.6,0.0364,1.87,345
2020-09-16,Egan,49.73,0.0396,1.87,344
2020-09-17,Egan,49.88,0.0369,1.87,340
2020-09-18,Egan,50.79,0.0356,1.8,341
2020-09-19,Egan,49.12,0.0379,1.73,341
2020-09-20,Egan,54.14,0.0387,1.66,346
2020-09-21,Egan,57.49,0.0394,1.66,339
2020-09-22,Egan,51.55,0.0395,1.58,338
2020-09-23,Egan,52.16,0.0393,1.66,340
2020-09-24,Egan,56.12,0.0433,1.66,341
2020-09-25,Egan,50.95,0.0432,1.66,340
2020-09-26,Egan,54.9,0.0414,1.73,340
2020-09-27,Egan,52.01,0.042,1.87,338
2020-09-28,Egan,54.75,0.0425,1.66,343
2020-09-29,Egan,55.97,0.04,1.66,349
2020-09-30,Egan,54.14,0.0405,1.73,351
2020-10-01,Egan,53.08,0.0382,1.73,355
2020-10-02,Egan,55.66,0.0414,1.66,355
2020-10-03,Egan,57.49,0.0405,1.8,365
2020-10-04,Egan,63.11,0.0387,1.87,378
2020-10-05,Egan,64.48,0.0398,2.02,386
2020-10-06,Egan,63.72,0.0408,2.23,388
2020-10-07,Egan,64.18,0.0422,2.23,400
2020-10-08,Egan,67.52,0.0454,2.23,413
2020-10-09,Egan,79.08,0.0452,2.38,427
2020-10-10,Egan,77.26,0.0464,2.3,437
2020-10-11,Egan,73.45,0.0455,2.45,443
2020-10-12,Egan,75.43,0.0459,2.38,453
2020-10-13,Egan,80.75,0.0513,2.23,466
2020-10-14,Egan,94.29,0.0496,2.3,464
2020-10-15,Egan,97.48,0.0502,2.45,465
2020-10-16,Egan,100.22,0.0489,2.45,474
2020-10-17,Egan,107.22,0.0493,2.38,486
2020-10-18,Egan,117.71,0.0536,2.59,499
2020-10-19,Egan,118.17,0.0556,2.74,514
2020-10-20,Egan,129.27,0.0585,3.02,522
2020-10-21,Egan,125.01,0.0616,3.38,545
2020-10-22,Egan,132.16,0.0634,3.53,566
2020-10-23,Egan,125.92,0.0669,3.6,583
2020-10-24,Egan,139.61,0.0711,3.89,601
2020-10-25,Egan,143.11,0.0701,3.96,620
2020-10-26,Egan,152.08,0.0725,4.25,637
2020-10-27,Egan,164.55,0.0691,4.25,668
2020-10-28,Egan,181.73,0.0765,4.47,694
2020-10-29,Egan,184.02,0.0777,4.75,722
2020-10-30,Egan,203.94,0.0823,4.68,755
2020-10-31,Egan,210.17,0.0882,4.83,786
2020-11-01,Egan,226.29,0.0927,4.97,812
2020-11-02,Egan,278.91,0.0921,5.55,846
2020-11-03,Egan,298.23,0.0958,5.83,869
2020-11-04,Egan,300.2,0.0972,6.05,896
2020-11-05,Egan,312.22,0.1022,6.27,935
2020-11-06,Egan,333.36,0.1228,6.63,973
2020-11-07,Egan,352.67,0.1299,7.06,1020
2020-11-08,Egan,366.81,0.1329,7.27,1054
2020-11-09,Egan,365.75,0.1402,7.35,1096
2020-11-10,Egan,359.52,0.1479,7.63,1151
2020-11-11,Egan,371.83,0.1506,7.78,1204
2020-11-12,Egan,377.92,0.1547,7.92,1241
2020-11-13,Egan,388.71,0.1499,7.78,1288
2020-11-14,Egan,356.02,0.1465,7.99,1329
2020-11-15,Egan,377.61,0.1551,8.21,1383
2020-11-16,Egan,344.16,0.1514,8.64,1432
2020-11-17,Egan,343.7,0.1527,8.71,1464
2020-11-18,Egan,334.27,0.1355,8.64,1495
2020-11-19,Egan,331.84,0.136,8.43,1527
2020-11-20,Egan,293.82,0.1244,8.5,1548
2020-11-21,Egan,326.67,0.1225,8.64,1563
2020-11-22,Egan,291.38,0.1192,8.5,1584
2020-11-23,Egan,266.14,0.1179,8.14,1601
2020-11-24,Egan,245.3,0.1046,7.85,1619
2020-11-25,Egan,237.7,0.111,7.78,1617
2020-11-26,Egan,230.1,0.1045,7.2,1617
2020-11-27,Egan,258.38,0.0999,7.2,1607
2020-11-28,Egan,248.35,0.0985,7.06,1606
2020-11-29,Egan,251.23,0.0997,7.27,1601
2020-11-30,Egan,272.53,0.0991,7.06,1578
2020-12-01,Egan,283.02,0.1024,6.99,1562
2020-12-02,Egan,280.43,0.1086,6.84,1557
2020-12-03,Egan,301.57,0.1118,7.42,1537
2020-12-04,Egan,277.85,0.113,7.2,1529
2020-12-05,Egan,267.81,0.117,7.49,1505
2020-12-06,Egan,270.55,0.1124,7.56,1473
2020-12-07,Egan,262.18,0.1169,7.49,1446
2020-12-08,Egan,258.23,0.1179,7.42,1432
2020-12-09,Egan,263.25,0.1157,7.63,1409
2020-12-10,Egan,239.37,0.1152,7.56,1400
2020-12-11,Egan,238.61,0.1186,7.63,1379
2020-12-12,Egan,227.66,0.1124,7.71,1373
2020-12-13,Egan,215.34,0.1188,7.71,1366
2020-12-14,Egan,212.91,0.11,7.78,1364
2020-12-15,Egan,206.22,0.1121,7.56,1348
2020-12-16,Egan,194.51,0.1092,7.06,1334
2020-12-17,Egan,183.56,0.1074,6.91,1315
2020-12-18,Egan,179.0,0.1008,6.63,1298
2020-12-19,Egan,183.71,0.1009,6.77,1269
2020-12-20,Egan,175.96,0.0909,6.91,1249
2020-12-21,Egan,172.91,0.0902,6.41,1227
2020-12-22,Egan,150.71,0.0857,6.84,1209
2020-12-23,Egan,146.0,0.0863,6.7,1193
2020-12-24,Egan,147.36,0.0793,6.41,1175
2020-12-25,Egan,137.63,0.0797,5.98,1151
2020-12-26,Egan,138.09,0.0722,5.91,1142
2020-12-27,Egan,141.74,0.075,5.91,1136
2020-12-28,Egan,144.17,0.0767,6.05,1126
2020-12-29,Egan,154.97,0.0778,5.83,1113
2020-12-30,Egan,156.79,0.0808,5.62,1096
2020-12-31,Egan,157.55,0.0867,5.4,1086
2021-01-01,Egan,171.55,0.0894,5.26,1080
2021-01-02,Egan,178.69,0.096,5.62,1069
2021-01-03,Egan,185.69,0.0967,5.55,1056
2021-01-04,Egan,196.33,0.0962,5.47,1040
2021-01-05,Egan,195.27,0.1008,5.47,1026
2021-01-06,Egan,194.36,0.1042,5.47,1022
2021-01-07,Egan,196.79,0.1019,5.4,1015
2021-01-08,Egan,203.03,0.1085,5.55,1009
2021-01-09,Egan,191.16,0.1061,5.55,997
2021-01-10,Egan,181.89,0.1025,5.55,984
2021-01-11,Egan,173.83,0.1028,5.4,974
2021-01-12,Egan,173.22,0.0995,5.47,962
2021-01-13,Egan,179.15,0.0974,5.4,947
2021-01-14,Egan,173.67,0.0944,5.26,935
2021-01-15,Egan,158.92,0.0877,5.19,919
2021-01-16,Egan,154.66,0.0876,5.11,913
2021-01-17,Egan,147.67,0.0882,4.97,904
2021-01-18,Egan,150.71,0.0853,4.97,896
2021-01-19,Egan,161.81,0.0851,4.83,887
2021-01-20,Egan,154.51,0.0798,4.68,886
2021-01-21,Egan,151.47,0.0801,4.61,880
2021-01-22,Egan,147.36,0.0818,4.39,876
2021-01-23,Egan,138.7,0.0877,4.11,865
2021-01-24,Egan,133.68,0.0792,4.11,851
2021-01-25,Egan,118.32,0.0753,3.96,838
2021-01-26,Egan,99.92,0.0724,3.89,823
2021-01-27,Egan,97.48,0.0688,3.74,794
2021-01-28,Egan,96.87,0.0669,3.6,766
2021-01-29,Egan,85.01,0.0601,3.38,739
2021-01-30,Egan,84.1,0.0511,3.38,709
2021-01-31,Egan,79.23,0.0533,3.17,682
2021-02-01,Egan,77.56,0.0555,3.17,658
2021-02-02,Egan,77.41,0.0512,3.02,636
2021-02-03,Egan,72.85,0.0506,3.02,619
2021-02-04,Egan,68.89,0.0469,3.02,604
2021-02-05,Egan,70.56,0.0461,3.02,595
2021-02-06,Egan,70.87,0.0469,3.1,589
2021-02-07,Egan,78.47,0.0445,3.1,583
2021-02-08,Egan,76.8,0.0429,3.02,569
2021-02-09,Egan,76.34,0.044,2.88,554
2021-02-10,Egan,75.43,0.0442,2.66,543
2021-02-11,Egan,73.45,0.0487,2.66,533
2021-02-12,Egan,72.54,0.0476,2.45,515
2021-02-13,Egan,72.39,0.0483,2.38,497
2021-02-14,Egan,64.18,0.0497,2.23,480
2021-02-15,Egan,59.16,0.0479,2.16,464
2021-02-16,Egan,55.97,0.0481,2.16,451
2021-02-17,Egan,56.27,0.0497,2.02,437
2021-02-18,Egan,56.57,0.0483,2.23,420
2021-02-19,Egan,56.27,0.0464,2.09,410
2021-02-20,Egan,53.23,0.0438,2.09,401
2021-02-21,Egan,50.34,0.0433,2.09,391
2021-02-22,Egan,50.34,0.045,2.09,380
2021-02-23,Egan,51.1,0.0431,2.02,375
2021-02-24,Egan,48.06,0.039,2.02,372
2021-02-25,Egan,48.36,0.0343,1.73,369
2021-02-26,Egan,47.75,0.0343,1.8,360
2021-02-27,Egan,49.27,0.0341,1.94,356
2021-02-28,Egan,49.73,0.0318,1.87,352
2021-03-01,Egan,47.9,0.0315,1.87,347
2021-03-02,Egan,49.43,0.0315,1.8,345
2021-03-03,Egan,51.25,0.0338,1.8,337
2021-03-04,Egan,48.97,0.0346,1.73,334
2021-03-05,Egan,47.6,0.0327,1.73,337
2021-03-06,Egan,47.6,0.0332,1.58,337
2021-03-07,Egan,47.3,0.0354,1.66,332
2021-03-08,Egan,46.99,0.0342,1.66,335
2021-03-09,Egan,47.45,0.034,1.73,329
2021-03-10,Egan,50.03,0.0335,1.73,325
2021-03-11,Egan,48.82,0.0333,1.8,323
2021-03-12,Egan,54.75,0.033,1.73,320
2021-03-13,Egan,51.86,0.0339,1.8,321
2021-03-14,Egan,56.88,0.0353,1.94,322
2021-03-15,Egan,59.77,0.0355,1.94,322
2021-03-16,Egan,57.79,0.0387,1.87,325
2021-03-17,Egan,58.25,0.0357,1.87,331
2021-03-18,Egan,60.22,0.0383,1.94,334
2021-03-19,Egan,58.85,0.0389,2.09,339
2021-03-20,Egan,67.37,0.0367,2.09,341
2021-03-21,Egan,63.11,0.0365,2.09,349
2021-03-22,Egan,67.07,0.0363,2.3,356
2021-03-23,Egan,67.22,0.0361,2.45,366
2021-03-24,Egan,68.59,0.042,2.52,375
2021-03-25,Egan,72.09,0.0409,2.59,382
2021-03-26,Egan,73.15,0.0471,2.59,388
2021-03-27,Egan,70.41,0.0489,2.66,397
2021-03-28,Egan,80.75,0.0494,2.81,409
2021-03-29,Egan,85.77,0.0499,2.81,418
2021-03-30,Egan,89.73,0.0491,2.88,423
2021-03-31,Egan,88.05,0.0458,3.02,428
2021-04-01,Egan,91.86,0.0484,2.88,433
2021-04-02,Egan,96.87,0.0485,2.88,437
2021-04-03,Egan,96.87,0.0495,3.17,440
2021-04-04,Egan,93.07,0.0483,3.1,442
2021-04-05,Egan,92.62,0.0511,3.24,445
2021-04-06,Egan,96.57,0.0543,3.31,451
2021-04-07,Egan,98.09,0.0556,3.31,467
2021-04-08,Egan,97.63,0.0548,3.53,481
2021-04-09,Egan,91.7,0.0535,3.46,494
2021-04-10,Egan,91.86,0.0563,3.38,510
2021-04-11,Egan,92.46,0.0572,3.6,525
2021-04-12,Egan,88.66,0.0557,3.53,543
2021-04-13,Egan,87.29,0.0525,3.53,562
2021-04-14,Egan,89.42,0.0514,3.53,569
2021-04-15,Egan,86.38,0.048,3.6,578
2021-04-16,Egan,89.27,0.0458,3.89,592
2021-04-17,Egan,85.32,0.0456,3.96,602
2021-04-18,Egan,82.43,0.0464,4.11,610
2021-04-19,Egan,79.99,0.0456,4.32,619
2021-04-20,Egan,77.71,0.0471,4.32,620
2021-04-21,Egan,73.3,0.0457,4.11,620
2021-04-22,Egan,74.21,0.0451,3.96,618
2021-04-23,Egan,75.28,0.0448,3.74,609
2021-04-24,Egan,78.47,0.0428,3.67,598
2021-04-25,Egan,85.77,0.0415,3.38,590
2021-04-26,Egan,86.69,0.0421,3.46,582
2021-04-27,Egan,87.6,0.0426,3.46,578
2021-04-28,Egan,86.99,0.0437,3.53,577
2021-04-29,Egan,87.29,0.0474,3.53,572
2021-04-30,Egan,82.58,0.0472,3.46,567
2021-05-01,Egan,81.51,0.0484,3.38,563
2021-05-02,Egan,70.72,0.0471,3.46,555
2021-05-03,Egan,73.0,0.0475,3.24,545
2021-05-04,Egan,65.39,0.0448,3.17,539
2021-05-05,Egan,64.79,0.0447,3.17,532
2021-05-06,Egan,61.59,0.0393,3.17,529
2021-05-07,Egan,62.96,0.0413,3.24,530
2021-05-08,Egan,58.09,0.0374,3.31,533
2021-05-09,Egan,59.77,0.0379,3.38,533
2021-05-10,Egan,53.38,0.0368,3.53,532
2021-05-11,Egan,56.42,0.0379,3.46,528
2021-05-12,Egan,56.57,0.0351,3.38,521
2021-05-13,Egan,55.2,0.0383,3.1,512
2021-05-14,Egan,49.88,0.0347,2.81,499
2021-05-15,Egan,52.32,0.0335,2.59,489
2021-05-16,Egan,49.12,0.033,2.45,473
2021-05-17,Egan,51.4,0.0318,2.3,453
2021-05-18,Egan,50.79,0.0289,2.23,433
2021-05-19,Egan,46.84,0.0303,2.02,420
2021-05-20,Egan,45.78,0.0287,2.02,408
2021-05-21,Egan,43.19,0.0308,1.94,394
2021-05-22,Egan,39.69,0.034,2.02,381
2021-05-23,Egan,37.26,0.0324,2.09,376
2021-05-24,Egan,32.7,0.0319,2.02,377
2021-05-25,Egan,26.92,0.0298,2.02,376
2021-05-26,Egan,26.92,0.0279,2.02,369
2021-05-27,Egan,25.09,0.0277,1.87,360
2021-05-28,Egan,25.4,0.0253,1.73,354
2021-05-29,Egan,24.18,0.0205,1.51,343
2021-05-30,Egan,22.66,0.021,1.37,334
2021-05-31,Egan,18.4,0.02,1.37,319
2021-06-01,Egan,18.1,0.0204,1.44,300
2021-06-02,Egan,16.73,0.0209,1.3,287
2021-06-03,Egan,15.21,0.0202,1.3,278
2021-06-04,Egan,13.38,0.0157,1.3,264
2021-06-05,Egan,10.65,0.0161,1.22,255
2021-06-06,Egan,8.52,0.0143,1.22,241
2021-06-07,Egan,7.91,0.013,1.22,229
2021-06-08,Egan,7.3,0.0119,1.15,223
2021-06-09,Egan,7.15,0.0091,1.08,214
2021-06-10,Egan,6.54,0.0073,1.01,205
2021-06-11,Egan,5.78,0.0073,0.86,196
2021-06-12,Egan,5.78,0.0067,0.94,189
2021-06-13,Egan,10.34,0.0067,0.94,182
2021-06-14,Egan,10.04,0.0064,0.94,177
2021-06-15,Egan,9.58,0.0057,0.86,170
2021-06-16,Egan,9.43,0.0057,0.94,161
2021-06-17,Egan,9.73,0.0102,0.86,152
2021-06-18,Egan,10.04,0.0103,0.72,149
2021-06-19,Egan,8.97,0.0098,0.72,142
2021-06-20,Egan,4.41,0.0097,0.65,137
2021-06-21,Egan,3.35,0.01,0.58,130
2021-06-22,Egan,4.11,0.0104,0.58,124
2021-06-23,Egan,3.8,0.0094,0.65,119
2021-06-24,Egan,3.5,0.0045,0.58,116
2021-06-25,Egan,4.71,0.0033,0.58,110
2021-06-26,Egan,6.39,0.0042,0.58,108
2021-06-27,Egan,7.0,0.0038,0.58,105
2021-06-28,Egan,7.3,0.0038,0.58,105
2021-06-29,Egan,7.6,0.0049,0.72,106
2021-06-30,Egan,7.0,0.0066,0.72,106
2021-07-01,Egan,6.39,0.0074,0.65,105
2021-07-02,Egan,6.54,0.0078,0.58,104
2021-07-03,Egan,7.91,0.0079,0.58,101
2021-07-04,Egan,8.06,0.0084,0.65,98
2021-07-05,Egan,10.04,0.0078,0.65,96
2021-07-06,Egan,9.28,0.0075,0.58,96
2021-07-07,Egan,12.01,0.0096,0.65,95
2021-07-08,Egan,13.38,0.0101,0.79,95
2021-07-09,Egan,12.47,0.0125,0.79,95
2021-07-10,Egan,11.56,0.0114,0.79,96
2021-07-11,Egan,12.01,0.0131,0.79,95
2021-07-12,Egan,10.65,0.0135,0.86,95
2021-07-13,Egan,13.84,0.0137,0.86,92
2021-07-14,Egan,15.66,0.0122,0.86,90
2021-07-15,Egan,17.34,0.0123,0.79,89
2021-07-16,Egan,18.1,0.0113,0.72,88
2021-07-17,Egan,19.16,0.0152,0.79,90
2021-07-18,Egan,23.57,0.0167,0.86,94
2021-07-19,Egan,27.68,0.0178,0.94,96
2021-07-20,Egan,28.59,0.0193,1.01,100
2021-07-21,Egan,28.59,0.0206,1.08,108
2021-07-22,Egan,28.13,0.0242,1.15,117
2021-07-23,Egan,29.66,0.0282,1.22,126
2021-07-24,Egan,32.85,0.0276,1.15,134
2021-07-25,Egan,29.35,0.0277,1.15,141
2021-07-26,Egan,29.05,0.028,1.08,147
2021-07-27,Egan,31.94,0.029,1.15,154
2021-07-28,Egan,33.31,0.0315,1.3,159
2021-07-29,Egan,35.13,0.0286,1.15,161
2021-07-30,Egan,39.08,0.0263,1.22,164
2021-07-31,Egan,38.93,0.0291,1.44,167
2021-08-01,Egan,46.99,0.0298,1.44,168
2021-08-02,Egan,55.36,0.0297,1.51,171
2021-08-03,Egan,53.08,0.0315,1.58,176
2021-08-04,Egan,55.36,0.0309,1.58,184
2021-08-05,Egan,63.11,0.0362,1.8,192
2021-08-06,Egan,62.05,0.0412,1.66,204
2021-08-07,Egan,69.5,0.0388,1.87,214
2021-08-08,Egan,69.35,0.0395,2.02,229
2021-08-09,Egan,67.07,0.0434,2.09,247
2021-08-10,Egan,68.28,0.0418,2.16,264
2021-08-11,Egan,69.96,0.0457,2.59,280
2021-08-12,Egan,64.03,0.0441,2.66,297
2021-08-13,Egan,68.59,0.0414,2.88,314
2021-08-14,Egan,65.09,0.0417,2.74,336
2021-08-15,Egan,61.9,0.0413,2.81,356
2021-08-16,Egan,64.48,0.038,2.88,373
2021-08-17,Egan,72.39,0.041,2.88,386
2021-08-18,Egan,69.65,0.0378,2.88,398
2021-08-19,Egan,73.61,0.0355,2.74,408
2021-08-20,Egan,71.17,0.0354,2.59,410
2021-08-21,Egan,74.98,0.0378,2.81,411
2021-08-22,Egan,79.54,0.0355,2.95,410
2021-08-23,Egan,83.04,0.0372,3.02,415
2021-08-24,Egan,76.19,0.0354,3.02,420
2021-08-25,Egan,86.99,0.0359,3.1,422
2021-08-26,Egan,85.32,0.039,3.31,433
2021-08-27,Egan,90.49,0.0379,3.17,439
2021-08-28,Egan,90.03,0.0343,3.17,447
2021-08-29,Egan,88.36,0.0398,3.1,456
2021-08-30,Egan,85.77,0.0392,3.1,460
2021-08-31,Egan,87.45,0.0391,3.17,463
2021-09-01,Egan,76.8,0.038,3.17,468
2021-09-02,Egan,75.89,0.036,3.02,466
2021-09-03,Egan,67.83,0.0367,2.95,476
2021-09-04,Egan,62.81,0.0369,3.1,480
2021-09-05,Egan,61.14,0.0321,3.02,483
2021-09-06,Egan,60.22,0.031,3.02,490
2021-09-07,Egan,64.79,0.0301,3.24,495
2021-09-08,Egan,66.76,0.0296,3.31,502
2021-09-09,Egan,63.87,0.0298,3.1,507
2021-09-10,Egan,73.76,0.0303,2.88,505
2021-09-11,Egan,76.19,0.0298,2.74,506
2021-09-12,Egan,80.15,0.0296,2.74,509
2021-09-13,Egan,78.32,0.0275,2.74,504
2021-09-14,Egan,75.58,0.03,2.52,500
2021-09-15,Egan,75.13,0.0269,2.3,494
2021-09-16,Egan,77.86,0.0254,2.38,486
2021-09-17,Egan,69.65,0.0228,2.38,481
2021-09-18,Egan,67.37,0.0216,2.45,472
2021-09-19,Egan,63.26,0.0189,2.3,467
2021-09-20,Egan,63.26,0.0188,2.3,462
2021-09-21,Egan,60.22,0.0166,2.38,458
2021-09-22,Egan,59.62,0.0164,2.45,457
2021-09-23,Egan,62.81,0.015,2.3,456
2021-09-24,Egan,63.57,0.0142,2.23,453
2021-09-25,Egan,65.7,0.013,2.16,450
2021-09-26,Egan,72.24,0.0141,2.3,447
2021-09-27,Egan,69.96,0.0138,2.38,442
2021-09-28,Egan,73.61,0.0141,2.23,438
2021-09-29,Egan,75.58,0.0143,2.38,433
2021-09-30,Egan,75.13,0.0144,2.52,429
2021-10-01,Egan,81.21,0.0139,2.45,428
2021-10-02,Egan,83.95,0.0139,2.45,427
2021-10-03,Egan,83.95,0.0137,2.38,423
2021-10-04,Egan,86.69,0.0141,2.23,420
2021-10-05,Egan,80.3,0.0148,2.23,420
2021-10-06,Egan,83.8,0.0157,2.38,412
